Ensembl.Gene.ID	CDS.Length
FBgn0035495	741
FBgn0035496	969
FBgn0035497	1365
FBgn0035498	2127
FBgn0035499	567
FBgn0035501	1536
FBgn0035504	1575
FBgn0035505	942
FBgn0035508	2253
FBgn0035510	579
FBgn0035511	363
FBgn0035512	567
FBgn0035513	744
FBgn0035515	1374
FBgn0035517	666
FBgn0035518	2523
FBgn0035519	1575
FBgn0035520	585
FBgn0035521	258
FBgn0035522	3507
FBgn0035523	2076
FBgn0035524	1071
FBgn0035526	1413
FBgn0035528	459
FBgn0035529	459
FBgn0035532	975
FBgn0035533	1998
FBgn0035534	444
FBgn0035537	717
FBgn0035538	969
FBgn0035539	1539
FBgn0035540	1041
FBgn0035541	441
FBgn0035542	1254
FBgn0035543	1815
FBgn0035544	1263
FBgn0035545	468
FBgn0035546	729
FBgn0035547	888
FBgn0035548	510
FBgn0035550	1890
FBgn0035551	966
FBgn0035552	1371
FBgn0035553	2127
FBgn0035554	321
FBgn0035555	1464
FBgn0035557	2265
FBgn0035558	1305
FBgn0035563	354
FBgn0035567	906
FBgn0035568	936
FBgn0035569	417
FBgn0035570	354
FBgn0035571	891
FBgn0035572	384
FBgn0035574	5955
FBgn0035575	1848
FBgn0035577	3906
FBgn0035578	492
FBgn0035581	13158
FBgn0035582	1299
FBgn0035583	411
FBgn0035584	543
FBgn0035585	444
FBgn0035586	1443
FBgn0035587	984
FBgn0035588	954
FBgn0035589	639
FBgn0035590	675
FBgn0035591	2112
FBgn0035592	327
FBgn0035593	1116
FBgn0035594	567
FBgn0035598	1836
FBgn0035600	924
FBgn0035601	438
FBgn0035603	417
FBgn0035604	2580
FBgn0035607	3675
FBgn0035608	975
FBgn0035610	1629
FBgn0035611	597
FBgn0035612	3543
FBgn0035617	5790
FBgn0035619	1575
FBgn0035620	1554
FBgn0035621	939
FBgn0035622	1779
FBgn0035623	1557
FBgn0035624	678
FBgn0035625	3651
FBgn0035626	588
FBgn0035627	1905
FBgn0035630	1176
FBgn0035631	864
FBgn0035632	1557
FBgn0035636	975
FBgn0035638	1266
FBgn0035639	786
FBgn0035640	624
FBgn0035641	1638
FBgn0035642	1638
FBgn0035643	1413
FBgn0035644	1578
FBgn0035645	1623
FBgn0035647	2121
FBgn0035648	822
FBgn0035649	2016
FBgn0035656	1140
FBgn0035657	1329
FBgn0035661	819
FBgn0035663	960
FBgn0035665	825
FBgn0035666	780
FBgn0035667	789
FBgn0035669	1317
FBgn0035670	873
FBgn0035673	1311
FBgn0035674	1458
FBgn0035675	276
FBgn0035676	2601
FBgn0035677	1800
FBgn0035678	804
FBgn0035679	1095
FBgn0035685	438
FBgn0035686	720
FBgn0035687	1398
FBgn0035688	2991
FBgn0035689	3813
FBgn0035690	2592
FBgn0035691	1989
FBgn0035692	366
FBgn0035693	2562
FBgn0035694	339
FBgn0035695	3963
FBgn0035696	2430
FBgn0035697	1137
FBgn0035699	1167
FBgn0035702	1347
FBgn0035703	1929
FBgn0035704	3690
FBgn0035707	2046
FBgn0035708	1614
FBgn0035709	690
FBgn0035710	2226
FBgn0035711	624
FBgn0035713	5502
FBgn0035714	759
FBgn0035715	1254
FBgn0035718	1251
FBgn0035719	1356
FBgn0035720	2457
FBgn0035721	657
FBgn0035722	780
FBgn0035724	2229
FBgn0035725	546
FBgn0035726	1527
FBgn0035727	639
FBgn0035730	717
FBgn0035733	1305
FBgn0035734	792
FBgn0035735	384
FBgn0035736	540
FBgn0035737	384
FBgn0035741	1818
FBgn0035742	255
FBgn0035743	249
FBgn0035750	660
FBgn0035751	660
FBgn0035753	567
FBgn0035754	777
FBgn0035755	972
FBgn0035756	4116
FBgn0035760	828
FBgn0035761	1944
FBgn0035762	2175
FBgn0035763	1437
FBgn0035766	3159
FBgn0035767	1641
FBgn0035768	1224
FBgn0035769	2457
FBgn0035770	2124
FBgn0035771	2262
FBgn0035772	1458
FBgn0035776	1563
FBgn0035777	1323
FBgn0035779	1275
FBgn0035780	1284
FBgn0035781	1257
FBgn0035782	459
FBgn0035785	1794
FBgn0035786	717
FBgn0035787	660
FBgn0035788	828
FBgn0035789	1443
FBgn0035790	1455
FBgn0035791	1158
FBgn0035792	594
FBgn0035793	4041
FBgn0035795	777
FBgn0035797	2283
FBgn0035798	4857
FBgn0035799	3399
FBgn0035800	2187
FBgn0035802	5715
FBgn0035805	711
FBgn0035806	561
FBgn0035807	1722
FBgn0035811	1260
FBgn0035812	4218
FBgn0035813	4083
FBgn0035815	1671
FBgn0035816	1011
FBgn0035817	465
FBgn0035823	699
FBgn0035824	1047
FBgn0035825	1131
FBgn0035827	234
FBgn0035829	321
FBgn0035830	996
FBgn0035831	621
FBgn0035833	3210
FBgn0035838	1605
FBgn0035839	723
FBgn0035842	5031
FBgn0035844	2652
FBgn0035845	1068
FBgn0035847	1476
FBgn0035848	1326
FBgn0035849	1491
FBgn0035850	1344
FBgn0035851	2982
FBgn0035852	1350
FBgn0035853	546
FBgn0035854	1107
FBgn0035855	1170
FBgn0035856	360
FBgn0035857	1512
FBgn0035858	414
FBgn0035859	387
FBgn0035861	1350
FBgn0035865	1038
FBgn0035866	540
FBgn0035867	2097
FBgn0035868	1041
FBgn0035870	1584
FBgn0035871	738
FBgn0035872	1959
FBgn0035873	801
FBgn0035875	489
FBgn0035876	846
FBgn0035877	1317
FBgn0035878	1542
FBgn0035879	3585
FBgn0035880	2898
FBgn0035886	783
FBgn0035887	789
FBgn0035888	2106
FBgn0035889	1980
FBgn0035890	1749
FBgn0035896	543
FBgn0035900	1794
FBgn0035901	2205
FBgn0035902	594
FBgn0035903	2046
FBgn0035904	726
FBgn0035906	756
FBgn0035907	765
FBgn0035909	1539
FBgn0035911	1263
FBgn0035914	1440
FBgn0035915	1668
FBgn0035916	1212
FBgn0035917	1293
FBgn0035918	1989
FBgn0035921	972
FBgn0035922	1020
FBgn0035923	3636
FBgn0035924	804
FBgn0035926	249
FBgn0035928	1206
FBgn0035929	462
FBgn0035931	1029
FBgn0035932	702
FBgn0035933	690
FBgn0035934	3699
FBgn0035936	804
FBgn0035941	1248
FBgn0035942	2985
FBgn0035943	1431
FBgn0035944	672
FBgn0035945	1863
FBgn0035947	1815
FBgn0035948	1380
FBgn0035949	381
FBgn0035951	1230
FBgn0035952	753
FBgn0035953	3237
FBgn0035954	1275
FBgn0035955	909
FBgn0035956	1410
FBgn0035957	1167
FBgn0035959	1353
FBgn0035960	1056
FBgn0035964	708
FBgn0035965	753
FBgn0035968	1800
FBgn0035969	1890
FBgn0035970	1308
FBgn0035971	948
FBgn0035975	1107
FBgn0035976	1563
FBgn0035977	1110
FBgn0035978	1563
FBgn0035980	765
FBgn0035981	1173
FBgn0035982	603
FBgn0035983	1854
FBgn0035985	783
FBgn0035986	1596
FBgn0035987	714
FBgn0035988	1050
FBgn0035989	1386
FBgn0035993	1200
FBgn0035995	1632
FBgn0035996	708
FBgn0035997	2010
FBgn0035998	1050
FBgn0035999	1227
FBgn0036000	1257
FBgn0036004	7056
FBgn0036005	945
FBgn0036007	1416
FBgn0036008	996
FBgn0036009	1224
FBgn0036010	1755
FBgn0036013	342
FBgn0036014	1140
FBgn0036015	759
FBgn0036016	867
FBgn0036017	5799
FBgn0036018	2757
FBgn0036019	1266
FBgn0036020	1152
FBgn0036022	780
FBgn0036023	807
FBgn0036024	795
FBgn0036028	903
FBgn0036029	816
FBgn0036030	1167
FBgn0036031	2670
FBgn0036032	4494
FBgn0036035	1125
FBgn0036036	1044
FBgn0036038	3006
FBgn0036039	831
FBgn0036040	1659
FBgn0036043	3807
FBgn0036044	2193
FBgn0036046	414
FBgn0036052	1077
FBgn0036053	2664
FBgn0036056	354
FBgn0036057	561
FBgn0036058	801
FBgn0036059	1134
FBgn0036062	642
FBgn0036063	702
FBgn0036066	1452
FBgn0036070	744
FBgn0036072	834
FBgn0036075	903
FBgn0036078	1215
FBgn0036080	1176
FBgn0036082	1536
FBgn0036083	1725
FBgn0036085	501
FBgn0036089	591
FBgn0036090	396
FBgn0036091	192
FBgn0036093	750
FBgn0036094	714
FBgn0036096	1224
FBgn0036099	702
FBgn0036101	738
FBgn0036102	753
FBgn0036104	2376
FBgn0036105	510
FBgn0036106	1083
FBgn0036107	471
FBgn0036108	405
FBgn0036109	405
FBgn0036110	369
FBgn0036111	534
FBgn0036112	462
FBgn0036116	1398
FBgn0036117	1257
FBgn0036118	480
FBgn0036121	582
FBgn0036124	3525
FBgn0036125	2274
FBgn0036126	342
FBgn0036128	810
FBgn0036131	414
FBgn0036133	1491
FBgn0036134	2283
FBgn0036135	885
FBgn0036136	951
FBgn0036138	345
FBgn0036139	708
FBgn0036141	1785
FBgn0036142	1674
FBgn0036143	1344
FBgn0036144	1440
FBgn0036145	504
FBgn0036146	489
FBgn0036147	2166
FBgn0036150	2115
FBgn0036152	1710
FBgn0036153	1434
FBgn0036154	1029
FBgn0036155	1287
FBgn0036156	876
FBgn0036157	1050
FBgn0036158	705
FBgn0036159	1068
FBgn0036160	1137
FBgn0036161	969
FBgn0036162	1413
FBgn0036165	900
FBgn0036168	1623
FBgn0036169	1485
FBgn0036170	1152
FBgn0036173	387
FBgn0036176	285
FBgn0036177	285
FBgn0036178	312
FBgn0036179	1593
FBgn0036180	1980
FBgn0036181	9408
FBgn0036183	969
FBgn0036184	1188
FBgn0036186	2889
FBgn0036187	1758
FBgn0036188	723
FBgn0036191	1815
FBgn0036192	504
FBgn0036193	780
FBgn0036194	1365
FBgn0036195	1758
FBgn0036196	1056
FBgn0036198	477
FBgn0036199	912
FBgn0036202	1140
FBgn0036203	4545
FBgn0036204	279
FBgn0036205	2208
FBgn0036206	2787
FBgn0036207	1509
FBgn0036208	1254
FBgn0036210	768
FBgn0036211	993
FBgn0036212	954
FBgn0036213	654
FBgn0036214	1146
FBgn0036217	591
FBgn0036218	1740
FBgn0036219	1845
FBgn0036220	960
FBgn0036221	813
FBgn0036222	1956
FBgn0036224	1197
FBgn0036225	1020
FBgn0036226	1425
FBgn0036227	2256
FBgn0036228	840
FBgn0036229	2391
FBgn0036230	645
FBgn0036232	792
FBgn0036235	3738
FBgn0036236	873
FBgn0036237	723
FBgn0036239	1086
FBgn0036240	1839
FBgn0036242	1695
FBgn0036246	369
FBgn0036248	1107
FBgn0036249	912
FBgn0036250	1908
FBgn0036254	2568
FBgn0036255	336
FBgn0036257	1431
FBgn0036258	1620
FBgn0036259	915
FBgn0036260	1452
FBgn0036262	879
FBgn0036263	1053
FBgn0036264	864
FBgn0036266	1152
FBgn0036271	984
FBgn0036272	1377
FBgn0036273	2244
FBgn0036274	1635
FBgn0036277	288
FBgn0036278	1935
FBgn0036279	3624
FBgn0036282	1992
FBgn0036285	1923
FBgn0036286	1527
FBgn0036287	2247
FBgn0036288	1464
FBgn0036289	1005
FBgn0036290	954
FBgn0036291	639
FBgn0036292	1152
FBgn0036294	1239
FBgn0036298	1650
FBgn0036299	2460
FBgn0036300	765
FBgn0036301	1530
FBgn0036302	2343
FBgn0036305	1977
FBgn0036306	921
FBgn0036309	3375
FBgn0036310	2094
FBgn0036311	2619
FBgn0036314	795
FBgn0036316	1620
FBgn0036317	2415
FBgn0036318	1155
FBgn0036319	2007
FBgn0036320	927
FBgn0036321	4116
FBgn0036323	1320
FBgn0036324	1116
FBgn0036325	1620
FBgn0036327	1050
FBgn0036328	1044
FBgn0036329	2109
FBgn0036330	798
FBgn0036331	498
FBgn0036332	2013
FBgn0036333	3033
FBgn0036334	312
FBgn0036335	453
FBgn0036336	900
FBgn0036337	1038
FBgn0036340	2865
FBgn0036341	855
FBgn0036342	309
FBgn0036343	660
FBgn0036345	459
FBgn0036346	1017
FBgn0036348	4635
FBgn0036349	441
FBgn0036350	762
FBgn0036351	735
FBgn0036352	1047
FBgn0036353	1005
FBgn0036354	1212
FBgn0036356	924
FBgn0036359	558
FBgn0036360	1428
FBgn0036361	951
FBgn0036362	810
FBgn0036363	894
FBgn0036364	732
FBgn0036365	4974
FBgn0036366	951
FBgn0036367	870
FBgn0036368	3753
FBgn0036369	1344
FBgn0036372	1596
FBgn0036373	1608
FBgn0036374	5622
FBgn0036376	2043
FBgn0036377	2130
FBgn0036380	759
FBgn0036381	1485
FBgn0036382	237
FBgn0036386	2859
FBgn0036389	2949
FBgn0036390	282
FBgn0036391	1962
FBgn0036393	462
FBgn0036394	486
FBgn0036395	633
FBgn0036396	1020
FBgn0036397	1833
FBgn0036398	9441
FBgn0036402	1506
FBgn0036403	1746
FBgn0036405	873
FBgn0036406	456
FBgn0036410	1947
FBgn0036411	1224
FBgn0036414	2505
FBgn0036415	495
FBgn0036416	966
FBgn0036417	1071
FBgn0036419	309
FBgn0036421	531
FBgn0036422	1050
FBgn0036423	957
FBgn0036426	459
FBgn0036427	1125
FBgn0036428	1155
FBgn0036433	528
FBgn0036436	1125
FBgn0036437	633
FBgn0036438	342
FBgn0036439	447
FBgn0036440	4002
FBgn0036441	450
FBgn0036442	420
FBgn0036443	801
FBgn0036446	1764
FBgn0036447	1527
FBgn0036448	5502
FBgn0036449	1662
FBgn0036450	2511
FBgn0036451	6312
FBgn0036454	4971
FBgn0036459	2301
FBgn0036460	1338
FBgn0036461	1719
FBgn0036462	1002
FBgn0036463	3216
FBgn0036465	789
FBgn0036466	504
FBgn0036467	345
FBgn0036468	414
FBgn0036469	279
FBgn0036470	636
FBgn0036471	609
FBgn0036474	1137
FBgn0036476	1908
FBgn0036479	1905
FBgn0036480	3198
FBgn0036481	1512
FBgn0036482	3072
FBgn0036483	3567
FBgn0036484	1158
FBgn0036485	1512
FBgn0036486	3573
FBgn0036487	1506
FBgn0036488	240
FBgn0036489	1122
FBgn0036490	591
FBgn0036491	1581
FBgn0036492	1608
FBgn0036493	3192
FBgn0036494	4545
FBgn0036495	360
FBgn0036496	957
FBgn0036497	654
FBgn0036498	1134
FBgn0036499	516
FBgn0036500	1341
FBgn0036501	687
FBgn0036502	525
FBgn0036503	339
FBgn0036504	1029
FBgn0036505	789
FBgn0036509	1791
FBgn0036510	894
FBgn0036512	1824
FBgn0036514	2316
FBgn0036515	1005
FBgn0036516	960
FBgn0036518	2721
FBgn0036519	831
FBgn0036520	1713
FBgn0036522	2916
FBgn0036527	1692
FBgn0036528	1497
FBgn0036529	1773
FBgn0036531	249
FBgn0036532	324
FBgn0036534	2379
FBgn0036536	990
FBgn0036537	234
FBgn0036538	234
FBgn0036544	2586
FBgn0036545	693
FBgn0036546	948
FBgn0036547	939
FBgn0036549	1029
FBgn0036550	855
FBgn0036551	855
FBgn0036552	855
FBgn0036553	867
FBgn0036556	1059
FBgn0036557	1131
FBgn0036560	1362
FBgn0036563	1020
FBgn0036565	2097
FBgn0036566	2682
FBgn0036567	1356
FBgn0036568	1869
FBgn0036569	2826
FBgn0036570	1965
FBgn0036571	3576
FBgn0036574	3489
FBgn0036575	360
FBgn0036576	1482
FBgn0036577	1056
FBgn0036579	1293
FBgn0036580	402
FBgn0036581	402
FBgn0036583	930
FBgn0036584	945
FBgn0036585	210
FBgn0036586	459
FBgn0036587	1725
FBgn0036588	330
FBgn0036589	240
FBgn0036590	423
FBgn0036591	432
FBgn0036592	546
FBgn0036593	621
FBgn0036594	513
FBgn0036595	546
FBgn0036596	564
FBgn0036597	372
FBgn0036598	342
FBgn0036599	468
FBgn0036600	447
FBgn0036601	390
FBgn0036602	354
FBgn0036603	357
FBgn0036605	375
FBgn0036606	396
FBgn0036607	468
FBgn0036608	558
FBgn0036609	375
FBgn0036610	447
FBgn0036612	3558
FBgn0036614	2331
FBgn0036615	1044
FBgn0036617	1026
FBgn0036618	654
FBgn0036619	1290
FBgn0036620	780
FBgn0036621	2460
FBgn0036622	1143
FBgn0036623	1194
FBgn0036624	3354
FBgn0036627	1059
FBgn0036629	1536
FBgn0036638	636
FBgn0036639	771
FBgn0036640	2526
FBgn0036641	681
FBgn0036643	699
FBgn0036648	924
FBgn0036652	1983
FBgn0036654	1149
FBgn0036655	369
FBgn0036656	357
FBgn0036659	1626
FBgn0036660	1827
FBgn0036661	432
FBgn0036662	1578
FBgn0036663	6348
FBgn0036665	726
FBgn0036666	1227
FBgn0036667	237
FBgn0036668	5205
FBgn0036670	867
FBgn0036671	1668
FBgn0036676	558
FBgn0036677	1236
FBgn0036678	1824
FBgn0036679	597
FBgn0036680	1794
FBgn0036681	780
FBgn0036684	4410
FBgn0036685	1599
FBgn0036686	3480
FBgn0036687	1815
FBgn0036688	2148
FBgn0036689	1746
FBgn0036690	453
FBgn0036691	1140
FBgn0036695	1191
FBgn0036696	438
FBgn0036697	1032
FBgn0036698	1197
FBgn0036702	2481
FBgn0036703	963
FBgn0036704	657
FBgn0036705	333
FBgn0036706	717
FBgn0036707	1653
FBgn0036708	600
FBgn0036709	1215
FBgn0036710	1629
FBgn0036711	909
FBgn0036712	2211
FBgn0036713	636
FBgn0036714	3975
FBgn0036715	5463
FBgn0036716	2262
FBgn0036717	2379
FBgn0036723	1716
FBgn0036725	3969
FBgn0036726	369
FBgn0036727	1530
FBgn0036728	270
FBgn0036729	858
FBgn0036730	702
FBgn0036731	621
FBgn0036732	2460
FBgn0036733	1662
FBgn0036734	1263
FBgn0036735	2043
FBgn0036738	813
FBgn0036740	681
FBgn0036741	2874
FBgn0036742	1239
FBgn0036745	537
FBgn0036746	2670
FBgn0036747	5103
FBgn0036749	1461
FBgn0036750	1440
FBgn0036751	1563
FBgn0036752	1662
FBgn0036754	1785
FBgn0036756	1269
FBgn0036757	1890
FBgn0036759	948
FBgn0036760	993
FBgn0036761	1014
FBgn0036762	1515
FBgn0036763	1998
FBgn0036764	1893
FBgn0036765	1758
FBgn0036766	543
FBgn0036767	576
FBgn0036768	1740
FBgn0036769	711
FBgn0036770	2229
FBgn0036771	1128
FBgn0036772	2397
FBgn0036773	951
FBgn0036774	678
FBgn0036775	1248
FBgn0036777	1074
FBgn0036778	1533
FBgn0036780	582
FBgn0036781	3156
FBgn0036782	1941
FBgn0036783	555
FBgn0036784	1872
FBgn0036785	1728
FBgn0036786	327
FBgn0036787	663
FBgn0036789	1782
FBgn0036790	1452
FBgn0036791	1284
FBgn0036793	1422
FBgn0036795	1548
FBgn0036796	1413
FBgn0036799	510
FBgn0036801	2226
FBgn0036804	591
FBgn0036805	612
FBgn0036806	1575
FBgn0036807	753
FBgn0036808	909
FBgn0036809	798
FBgn0036810	1137
FBgn0036811	531
FBgn0036812	1536
FBgn0036813	993
FBgn0036814	6402
FBgn0036815	666
FBgn0036816	1773
FBgn0036817	858
FBgn0036818	1011
FBgn0036819	867
FBgn0036820	345
FBgn0036821	2115
FBgn0036822	546
FBgn0036824	1245
FBgn0036825	450
FBgn0036826	504
FBgn0036827	1101
FBgn0036828	2796
FBgn0036829	2028
FBgn0036830	870
FBgn0036831	1293
FBgn0036832	969
FBgn0036833	1272
FBgn0036834	987
FBgn0036835	468
FBgn0036836	2100
FBgn0036837	2313
FBgn0036838	1848
FBgn0036839	1593
FBgn0036842	1911
FBgn0036843	984
FBgn0036844	1494
FBgn0036846	1455
FBgn0036847	666
FBgn0036848	903
FBgn0036849	810
FBgn0036850	738
FBgn0036851	1593
FBgn0036853	606
FBgn0036856	642
FBgn0036857	1623
FBgn0036858	871
FBgn0036859	2625
FBgn0036860	639
FBgn0036861	675
FBgn0036862	2046
FBgn0036868	2310
FBgn0036870	489
FBgn0036871	369
FBgn0036872	396
FBgn0036873	426
FBgn0036874	2187
FBgn0036875	1215
FBgn0036876	1233
FBgn0036877	1269
FBgn0036878	615
FBgn0036879	597
FBgn0036880	1275
FBgn0036881	3696
FBgn0036882	4020
FBgn0036886	2022
FBgn0036887	378
FBgn0036888	2127
FBgn0036889	1224
FBgn0036890	549
FBgn0036891	1227
FBgn0036892	3075
FBgn0036893	711
FBgn0036895	3525
FBgn0036896	2934
FBgn0036897	1347
FBgn0036899	2469
FBgn0036900	2073
FBgn0036905	807
FBgn0036906	1326
FBgn0036908	906
FBgn0036909	411
FBgn0036910	1515
FBgn0036911	948
FBgn0036913	5148
FBgn0036915	1797
FBgn0036916	981
FBgn0036918	378
FBgn0036919	1383
FBgn0036920	810
FBgn0036921	606
FBgn0036922	507
FBgn0036923	2373
FBgn0036924	1221
FBgn0036925	1806
FBgn0036926	561
FBgn0036927	1461
FBgn0036928	516
FBgn0036929	1269
FBgn0036931	2619
FBgn0036932	543
FBgn0036934	1803
FBgn0036935	2115
FBgn0036936	1209
FBgn0036937	1911
FBgn0036938	381
FBgn0036939	1275
FBgn0036940	1062
FBgn0036941	1119
FBgn0036942	921
FBgn0036945	489
FBgn0036947	981
FBgn0036948	1110
FBgn0036949	1260
FBgn0036950	1095
FBgn0036951	1080
FBgn0036952	1092
FBgn0036953	1005
FBgn0036956	1293
FBgn0036958	4398
FBgn0036959	612
FBgn0036962	1797
FBgn0036964	789
FBgn0036967	747
FBgn0036969	1089
FBgn0036970	1251
FBgn0036973	1470
FBgn0036974	1344
FBgn0036975	1533
FBgn0036977	1188
FBgn0036978	2703
FBgn0036979	1005
FBgn0036980	2352
FBgn0036984	2010
FBgn0036985	6855
FBgn0036986	1356
FBgn0036987	1122
FBgn0036988	1530
FBgn0036990	861
FBgn0036991	1482
FBgn0036992	1143
FBgn0036993	756
FBgn0036994	1149
FBgn0036995	4608
FBgn0036996	1200
FBgn0036997	1104
FBgn0036998	318
FBgn0036999	1065
FBgn0037000	1542
FBgn0037001	1251
FBgn0037003	1629
FBgn0037004	1515
FBgn0037005	1344
FBgn0037007	606
FBgn0037008	1065
FBgn0037009	492
FBgn0037010	1497
FBgn0037011	783
FBgn0037012	1359
FBgn0037013	579
FBgn0037014	3267
FBgn0037015	822
FBgn0037016	1155
FBgn0037017	888
FBgn0037018	855
FBgn0037019	1026
FBgn0037020	843
FBgn0037021	2763
FBgn0037022	1455
FBgn0037023	1023
FBgn0037024	1047
FBgn0037025	5883
FBgn0037026	1614
FBgn0037027	2781
FBgn0037028	2280
FBgn0037030	681
FBgn0037031	1338
FBgn0037035	1161
FBgn0037036	828
FBgn0037037	3177
FBgn0037038	879
FBgn0037039	870
FBgn0037040	3315
FBgn0037042	588
FBgn0037044	1347
FBgn0037045	825
FBgn0037046	570
FBgn0037050	1236
FBgn0037051	1941
FBgn0037057	1341
FBgn0037059	1572
FBgn0037060	2202
FBgn0037061	375
FBgn0037063	837
FBgn0037064	1791
FBgn0037065	1092
FBgn0037067	384
FBgn0037068	423
FBgn0037069	360
FBgn0037070	1077
FBgn0037071	993
FBgn0037073	2445
FBgn0037074	3876
FBgn0037076	1104
FBgn0037078	792
FBgn0037081	1671
FBgn0037082	2136
FBgn0037083	1593
FBgn0037084	1020
FBgn0037085	1149
FBgn0037086	870
FBgn0037087	483
FBgn0037090	1680
FBgn0037092	1107
FBgn0037093	3474
FBgn0037094	1893
FBgn0037098	7389
FBgn0037099	1695
FBgn0037100	1434
FBgn0037101	1740
FBgn0037102	699
FBgn0037105	3039
FBgn0037106	1215
FBgn0037107	1404
FBgn0037108	1428
FBgn0037109	4428
FBgn0037110	465
FBgn0037114	414
FBgn0037115	1929
FBgn0037116	4461
FBgn0037117	2493
FBgn0037120	1569
FBgn0037121	450
FBgn0037122	687
FBgn0037123	588
FBgn0037124	516
FBgn0037125	579
FBgn0037126	573
FBgn0037127	501
FBgn0037128	774
FBgn0037129	810
FBgn0037130	1884
FBgn0037131	825
FBgn0037133	225
FBgn0037134	507
FBgn0037135	1917
FBgn0037137	2322
FBgn0037138	1725
FBgn0037139	369
FBgn0037140	1707
FBgn0037141	2658
FBgn0037142	4611
FBgn0037143	1100
FBgn0037144	1719
FBgn0037146	2331
FBgn0037147	1602
FBgn0037149	585
FBgn0037150	1062
FBgn0037151	387
FBgn0037153	2283
FBgn0037156	477
FBgn0037162	1617
FBgn0037163	1005
FBgn0037164	1026
FBgn0037165	918
FBgn0037166	1023
FBgn0037167	918
FBgn0037169	570
FBgn0037170	1551
FBgn0037171	486
FBgn0037172	438
FBgn0037174	816
FBgn0037175	585
FBgn0037176	642
FBgn0037177	363
FBgn0037178	354
FBgn0037179	402
FBgn0037180	354
FBgn0037181	1041
FBgn0037182	1662
FBgn0037183	795
FBgn0037184	1119
FBgn0037185	1089
FBgn0037186	1557
FBgn0037188	2043
FBgn0037191	618
FBgn0037195	591
FBgn0037197	459
FBgn0037199	501
FBgn0037200	1320
FBgn0037202	1317
FBgn0037203	1815
FBgn0037204	690
FBgn0037205	3180
FBgn0037206	1290
FBgn0037207	1314
FBgn0037213	1998
FBgn0037215	2727
FBgn0037217	1170
FBgn0037218	3498
FBgn0037220	1257
FBgn0037222	1179
FBgn0037224	1065
FBgn0037225	837
FBgn0037227	756
FBgn0037228	1185
FBgn0037229	1023
FBgn0037230	1779
FBgn0037231	672
FBgn0037232	2292
FBgn0037234	2211
FBgn0037235	693
FBgn0037236	1680
FBgn0037238	1902
FBgn0037239	966
FBgn0037240	4173
FBgn0037241	1230
FBgn0037242	1149
FBgn0037244	1008
FBgn0037248	3204
FBgn0037249	3423
FBgn0037250	1467
FBgn0037251	705
FBgn0037252	2913
FBgn0037254	3240
FBgn0037255	2106
FBgn0037260	1737
FBgn0037261	1266
FBgn0037262	615
FBgn0037263	894
FBgn0037265	1662
FBgn0037270	843
FBgn0037275	1578
FBgn0037276	2904
FBgn0037279	1110
FBgn0037280	1146
FBgn0037282	1335
FBgn0037283	402
FBgn0037284	294
FBgn0037288	741
FBgn0037290	741
FBgn0037291	1653
FBgn0037292	582
FBgn0037293	1548
FBgn0037294	1002
FBgn0037295	1467
FBgn0037296	969
FBgn0037297	1332
FBgn0037298	1293
FBgn0037299	645
FBgn0037301	2880
FBgn0037304	1689
FBgn0037305	771
FBgn0037307	675
FBgn0037310	540
FBgn0037312	651
FBgn0037313	684
FBgn0037315	2064
FBgn0037317	1014
FBgn0037320	813
FBgn0037322	1362
FBgn0037323	927
FBgn0037324	1461
FBgn0037325	1434
FBgn0037326	921
FBgn0037327	3489
FBgn0037328	474
FBgn0037329	1296
FBgn0037330	966
FBgn0037332	3144
FBgn0037336	3915
FBgn0037338	2292
FBgn0037339	2133
FBgn0037340	468
FBgn0037341	1092
FBgn0037342	909
FBgn0037344	6891
FBgn0037345	597
FBgn0037347	1437
FBgn0037350	552
FBgn0037351	618
FBgn0037354	774
FBgn0037356	1317
FBgn0037358	570
FBgn0037359	882
FBgn0037360	2016
FBgn0037363	4074
FBgn0037364	807
FBgn0037365	1275
FBgn0037368	903
FBgn0037369	1434
FBgn0037370	1044
FBgn0037371	3498
FBgn0037372	1125
FBgn0037374	594
FBgn0037375	2022
FBgn0037376	1218
FBgn0037377	1350
FBgn0037378	708
FBgn0037379	2880
FBgn0037382	2106
FBgn0037383	684
FBgn0037384	960
FBgn0037385	591
FBgn0037386	1509
FBgn0037387	1476
FBgn0037388	735
FBgn0037391	1932
FBgn0037395	1089
FBgn0037396	1011
FBgn0037398	2232
FBgn0037399	1194
FBgn0037402	390
FBgn0037405	2193
FBgn0037406	927
FBgn0037408	1470
FBgn0037409	1602
FBgn0037410	1173
FBgn0037411	867
FBgn0037412	1188
FBgn0037413	609
FBgn0037414	867
FBgn0037415	825
FBgn0037416	702
FBgn0037417	1731
FBgn0037418	909
FBgn0037419	888
FBgn0037420	450
FBgn0037421	972
FBgn0037422	633
FBgn0037424	645
FBgn0037427	2253
FBgn0037428	921
FBgn0037429	801
FBgn0037430	843
FBgn0037431	636
FBgn0037432	564
FBgn0037433	609
FBgn0037435	1326
FBgn0037436	837
FBgn0037439	1878
FBgn0037440	1989
FBgn0037442	1611
FBgn0037443	2040
FBgn0037445	3990
FBgn0037446	1167
FBgn0037447	2172
FBgn0037448	3363
FBgn0037449	1029
FBgn0037454	1140
FBgn0037455	969
FBgn0037456	873
FBgn0037460	654
FBgn0037461	678
