Ensembl.Gene.ID	CDS.Length
ENSDARG00000062323	2358
ENSDARG00000062325	5403
ENSDARG00000062326	324
ENSDARG00000062328	1779
ENSDARG00000062329	1245
ENSDARG00000062330	14847
ENSDARG00000062335	729
ENSDARG00000062338	3657
ENSDARG00000062341	3186
ENSDARG00000062346	5394
ENSDARG00000062347	3909
ENSDARG00000062349	1398
ENSDARG00000062350	3222
ENSDARG00000062352	2496
ENSDARG00000062355	3024
ENSDARG00000062357	411
ENSDARG00000062359	726
ENSDARG00000062361	2685
ENSDARG00000062362	2418
ENSDARG00000062363	2238
ENSDARG00000062370	1458
ENSDARG00000062372	3189
ENSDARG00000062374	1629
ENSDARG00000062376	2541
ENSDARG00000062377	1005
ENSDARG00000062379	945
ENSDARG00000062381	1497
ENSDARG00000062382	390
ENSDARG00000062385	1677
ENSDARG00000062390	888
ENSDARG00000062396	953
ENSDARG00000062397	2610
ENSDARG00000062401	1815
ENSDARG00000062402	6531
ENSDARG00000062415	3539
ENSDARG00000062418	1201
ENSDARG00000062420	1575
ENSDARG00000062421	939
ENSDARG00000062423	987
ENSDARG00000062425	1038
ENSDARG00000062427	2472
ENSDARG00000062429	1494
ENSDARG00000062430	2181
ENSDARG00000062442	1401
ENSDARG00000062445	1980
ENSDARG00000062446	828
ENSDARG00000062447	4236
ENSDARG00000062448	2256
ENSDARG00000062449	2079
ENSDARG00000062450	933
ENSDARG00000062457	1743
ENSDARG00000062460	1461
ENSDARG00000062462	1067
ENSDARG00000062463	2664
ENSDARG00000062465	2859
ENSDARG00000062467	1830
ENSDARG00000062469	3696
ENSDARG00000062471	408
ENSDARG00000062472	3591
ENSDARG00000062476	348
ENSDARG00000062477	3960
ENSDARG00000062478	1197
ENSDARG00000062479	2427
ENSDARG00000062481	1737
ENSDARG00000062483	813
ENSDARG00000062485	6180
ENSDARG00000062487	2043
ENSDARG00000062489	849
ENSDARG00000062494	1200
ENSDARG00000062501	2409
ENSDARG00000062502	1338
ENSDARG00000062506	3447
ENSDARG00000062508	468
ENSDARG00000062510	2331
ENSDARG00000062511	4485
ENSDARG00000062515	3597
ENSDARG00000062517	1248
ENSDARG00000062518	2784
ENSDARG00000062519	2430
ENSDARG00000062521	3444
ENSDARG00000062530	2109
ENSDARG00000062531	3942
ENSDARG00000062532	4146
ENSDARG00000062537	213
ENSDARG00000062538	3318
ENSDARG00000062542	636
ENSDARG00000062549	1011
ENSDARG00000062550	3237
ENSDARG00000062552	1074
ENSDARG00000062553	2031
ENSDARG00000062558	1743
ENSDARG00000062561	1566
ENSDARG00000062562	1395
ENSDARG00000062565	3453
ENSDARG00000062568	885
ENSDARG00000062573	2601
ENSDARG00000062575	3369
ENSDARG00000062577	4611
ENSDARG00000062579	1398
ENSDARG00000062585	2469
ENSDARG00000062590	14289
ENSDARG00000062592	504
ENSDARG00000062593	2904
ENSDARG00000062594	672
ENSDARG00000062598	462
ENSDARG00000062601	3264
ENSDARG00000062606	2976
ENSDARG00000062612	3459
ENSDARG00000062618	1281
ENSDARG00000062621	2424
ENSDARG00000062630	11802
ENSDARG00000062631	1455
ENSDARG00000062632	4587
ENSDARG00000062633	1145
ENSDARG00000062634	2391
ENSDARG00000062636	1917
ENSDARG00000062640	2991
ENSDARG00000062646	3318
ENSDARG00000062650	7179
ENSDARG00000062651	1479
ENSDARG00000062655	942
ENSDARG00000062661	7062
ENSDARG00000062662	2013
ENSDARG00000062664	921
ENSDARG00000062667	1764
ENSDARG00000062672	1518
ENSDARG00000062674	1407
ENSDARG00000062686	2976
ENSDARG00000062687	3489
ENSDARG00000062688	1866
ENSDARG00000062693	5064
ENSDARG00000062695	501
ENSDARG00000062696	2048
ENSDARG00000062699	627
ENSDARG00000062702	2985
ENSDARG00000062707	1737
ENSDARG00000062711	1278
ENSDARG00000062712	987
ENSDARG00000062720	3573
ENSDARG00000062721	5148
ENSDARG00000062727	7320
ENSDARG00000062744	5991
ENSDARG00000062745	1674
ENSDARG00000062748	2730
ENSDARG00000062749	1032
ENSDARG00000062750	3474
ENSDARG00000062752	1194
ENSDARG00000062753	912
ENSDARG00000062756	522
ENSDARG00000062757	1698
ENSDARG00000062758	2799
ENSDARG00000062765	4692
ENSDARG00000062770	1188
ENSDARG00000062780	1800
ENSDARG00000062781	1932
ENSDARG00000062785	1449
ENSDARG00000062788	1497
ENSDARG00000062790	3894
ENSDARG00000062794	2166
ENSDARG00000062795	2232
ENSDARG00000062797	2448
ENSDARG00000062799	1611
ENSDARG00000062801	2007
ENSDARG00000062806	1308
ENSDARG00000062811	1005
ENSDARG00000062812	1776
ENSDARG00000062817	939
ENSDARG00000062820	1197
ENSDARG00000062821	2226
ENSDARG00000062823	3300
ENSDARG00000062824	963
ENSDARG00000062828	1206
ENSDARG00000062830	1188
ENSDARG00000062831	1518
ENSDARG00000062834	1359
ENSDARG00000062837	3756
ENSDARG00000062839	1617
ENSDARG00000062846	2799
ENSDARG00000062849	1710
ENSDARG00000062854	6705
ENSDARG00000062855	2310
ENSDARG00000062864	1590
ENSDARG00000062865	654
ENSDARG00000062868	4197
ENSDARG00000062872	1269
ENSDARG00000062873	1515
ENSDARG00000062874	978
ENSDARG00000062880	3054
ENSDARG00000062884	1872
ENSDARG00000062887	1479
ENSDARG00000062889	786
ENSDARG00000062892	1269
ENSDARG00000062893	1125
ENSDARG00000062897	3825
ENSDARG00000062900	906
ENSDARG00000062902	1671
ENSDARG00000062904	1914
ENSDARG00000062906	1584
ENSDARG00000062909	2421
ENSDARG00000062915	3393
ENSDARG00000062916	1293
ENSDARG00000062919	633
ENSDARG00000062924	1542
ENSDARG00000062929	1992
ENSDARG00000062933	2040
ENSDARG00000062934	1026
ENSDARG00000062936	1725
ENSDARG00000062942	1479
ENSDARG00000062943	927
ENSDARG00000062947	1442
ENSDARG00000062948	1446
ENSDARG00000062949	1731
ENSDARG00000062951	1353
ENSDARG00000062954	1584
ENSDARG00000062955	1287
ENSDARG00000062956	3201
ENSDARG00000062959	696
ENSDARG00000062960	1068
ENSDARG00000062962	8574
ENSDARG00000062964	726
ENSDARG00000062965	1053
ENSDARG00000062967	1617
ENSDARG00000062968	5811
ENSDARG00000062970	2520
ENSDARG00000062971	477
ENSDARG00000062972	3141
ENSDARG00000062973	2754
ENSDARG00000062974	3594
ENSDARG00000062976	1956
ENSDARG00000062977	294
ENSDARG00000062978	1638
ENSDARG00000062983	3036
ENSDARG00000062986	4065
ENSDARG00000062987	2265
ENSDARG00000062991	1509
ENSDARG00000062995	2169
ENSDARG00000062997	1503
ENSDARG00000062998	1407
ENSDARG00000063001	981
ENSDARG00000063003	1059
ENSDARG00000063005	1701
ENSDARG00000063006	1026
ENSDARG00000063007	6317
ENSDARG00000063008	4344
ENSDARG00000063009	1071
ENSDARG00000063011	1464
ENSDARG00000063014	1101
ENSDARG00000063018	858
ENSDARG00000063019	1956
ENSDARG00000063021	678
ENSDARG00000063026	1188
ENSDARG00000063030	621
ENSDARG00000063031	4314
ENSDARG00000063032	999
ENSDARG00000063036	2514
ENSDARG00000063037	2091
ENSDARG00000063040	3048
ENSDARG00000063049	717
ENSDARG00000063050	3087
ENSDARG00000063051	2268
ENSDARG00000063054	4896
ENSDARG00000063056	5709
ENSDARG00000063059	2055
ENSDARG00000063062	3531
ENSDARG00000063068	26133
ENSDARG00000063069	2604
ENSDARG00000063075	5382
ENSDARG00000063076	2214
ENSDARG00000063078	1959
ENSDARG00000063079	2604
ENSDARG00000063088	987
ENSDARG00000063089	1842
ENSDARG00000063095	1422
ENSDARG00000063097	3202
ENSDARG00000063100	933
ENSDARG00000063101	3456
ENSDARG00000063108	1491
ENSDARG00000063111	1050
ENSDARG00000063126	1935
ENSDARG00000063129	816
ENSDARG00000063133	3348
ENSDARG00000063140	2586
ENSDARG00000063144	1899
ENSDARG00000063145	834
ENSDARG00000063149	2619
ENSDARG00000063150	2046
ENSDARG00000063153	2331
ENSDARG00000063155	1449
ENSDARG00000063157	3729
ENSDARG00000063158	1068
ENSDARG00000063159	2016
ENSDARG00000063161	1869
ENSDARG00000063162	537
ENSDARG00000063167	1356
ENSDARG00000063169	1829
ENSDARG00000063177	543
ENSDARG00000063180	5154
ENSDARG00000063182	3339
ENSDARG00000063186	1185
ENSDARG00000063187	1098
ENSDARG00000063190	2151
ENSDARG00000063191	999
ENSDARG00000063194	2316
ENSDARG00000063195	1728
ENSDARG00000063197	3171
ENSDARG00000063207	4166
ENSDARG00000063211	2055
ENSDARG00000063212	1224
ENSDARG00000063213	2118
ENSDARG00000063215	777
ENSDARG00000063218	1086
ENSDARG00000063219	3639
ENSDARG00000063223	606
ENSDARG00000063224	804
ENSDARG00000063229	3216
ENSDARG00000063230	1284
ENSDARG00000063233	1748
ENSDARG00000063242	2478
ENSDARG00000063244	1068
ENSDARG00000063249	747
ENSDARG00000063250	1653
ENSDARG00000063252	1179
ENSDARG00000063253	4419
ENSDARG00000063254	765
ENSDARG00000063255	3066
ENSDARG00000063257	1446
ENSDARG00000063258	1773
ENSDARG00000063264	3165
ENSDARG00000063268	1230
ENSDARG00000063269	1338
ENSDARG00000063270	1638
ENSDARG00000063276	3252
ENSDARG00000063283	1248
ENSDARG00000063285	702
ENSDARG00000063288	1569
ENSDARG00000063292	1167
ENSDARG00000063293	1608
ENSDARG00000063295	5894
ENSDARG00000063297	2556
ENSDARG00000063299	12546
ENSDARG00000063307	3169
ENSDARG00000063309	3666
ENSDARG00000063310	2526
ENSDARG00000063311	2418
ENSDARG00000063313	1608
ENSDARG00000063314	2769
ENSDARG00000063319	1480
ENSDARG00000063321	660
ENSDARG00000063330	1614
ENSDARG00000063332	4060
ENSDARG00000063333	5622
ENSDARG00000063341	483
ENSDARG00000063344	471
ENSDARG00000063347	3501
ENSDARG00000063352	2814
ENSDARG00000063354	1431
ENSDARG00000063357	1128
ENSDARG00000063358	1470
ENSDARG00000063359	1707
ENSDARG00000063361	5181
ENSDARG00000063370	1086
ENSDARG00000063371	2502
ENSDARG00000063372	1239
ENSDARG00000063375	1086
ENSDARG00000063376	633
ENSDARG00000063385	8073
ENSDARG00000063387	912
ENSDARG00000063390	987
ENSDARG00000063407	1914
ENSDARG00000063411	927
ENSDARG00000063412	1077
ENSDARG00000063414	1305
ENSDARG00000063416	3491
ENSDARG00000063417	1866
ENSDARG00000063419	1464
ENSDARG00000063433	3762
ENSDARG00000063435	3669
ENSDARG00000063436	1797
ENSDARG00000063437	1149
ENSDARG00000063438	3288
ENSDARG00000063444	1533
ENSDARG00000063445	1260
ENSDARG00000063446	1065
ENSDARG00000063451	2001
ENSDARG00000063457	1446
ENSDARG00000063466	858
ENSDARG00000063474	5550
ENSDARG00000063475	2025
ENSDARG00000063481	2877
ENSDARG00000063509	1056
ENSDARG00000063511	1962
ENSDARG00000063518	1491
ENSDARG00000063519	567
ENSDARG00000063522	1587
ENSDARG00000063525	1497
ENSDARG00000063527	2139
ENSDARG00000063535	5793
ENSDARG00000063538	6833
ENSDARG00000063539	912
ENSDARG00000063544	1242
ENSDARG00000063553	6066
ENSDARG00000063555	1395
ENSDARG00000063559	732
ENSDARG00000063563	1560
ENSDARG00000063568	1824
ENSDARG00000063570	2214
ENSDARG00000063572	558
ENSDARG00000063573	2568
ENSDARG00000063574	1110
ENSDARG00000063576	1899
ENSDARG00000063577	1707
ENSDARG00000063578	2907
ENSDARG00000063580	3999
ENSDARG00000063583	1215
ENSDARG00000063588	1200
ENSDARG00000063594	3375
ENSDARG00000063596	849
ENSDARG00000063604	1482
ENSDARG00000063612	1659
ENSDARG00000063613	870
ENSDARG00000063614	768
ENSDARG00000063621	1236
ENSDARG00000063624	2238
ENSDARG00000063626	2280
ENSDARG00000063627	2358
ENSDARG00000063631	2288
ENSDARG00000063634	1641
ENSDARG00000063635	4428
ENSDARG00000063636	1773
ENSDARG00000063646	1182
ENSDARG00000063649	1209
ENSDARG00000063661	1773
ENSDARG00000063663	1332
ENSDARG00000063665	1173
ENSDARG00000063670	1131
ENSDARG00000063672	1473
ENSDARG00000063677	1050
ENSDARG00000063682	4248
ENSDARG00000063684	1551
ENSDARG00000063686	765
ENSDARG00000063690	828
ENSDARG00000063701	5070
ENSDARG00000063706	2283
ENSDARG00000063711	2325
ENSDARG00000063713	3871
ENSDARG00000063718	1110
ENSDARG00000063719	3204
ENSDARG00000063726	3882
ENSDARG00000063730	2736
ENSDARG00000063731	1404
ENSDARG00000063732	2682
ENSDARG00000063882	282
ENSDARG00000063895	975
ENSDARG00000063899	1047
ENSDARG00000063905	1551
ENSDARG00000063908	691
ENSDARG00000063910	165
ENSDARG00000063911	684
ENSDARG00000063912	786
ENSDARG00000063914	351
ENSDARG00000063916	297
ENSDARG00000063917	1381
ENSDARG00000063921	1821
ENSDARG00000063922	519
ENSDARG00000063924	1141
ENSDARG00000067495	1185
ENSDARG00000067507	1356
ENSDARG00000067509	1911
ENSDARG00000067517	1467
ENSDARG00000067520	1860
ENSDARG00000067524	1119
ENSDARG00000067537	5466
ENSDARG00000067544	552
ENSDARG00000067545	2772
ENSDARG00000067546	702
ENSDARG00000067549	4503
ENSDARG00000067560	891
ENSDARG00000067563	1095
ENSDARG00000067564	549
ENSDARG00000067566	954
ENSDARG00000067567	1848
ENSDARG00000067591	864
ENSDARG00000067592	1248
ENSDARG00000067593	957
ENSDARG00000067596	1212
ENSDARG00000067599	519
ENSDARG00000067601	1656
ENSDARG00000067605	888
ENSDARG00000067606	1575
ENSDARG00000067607	3309
ENSDARG00000067608	423
ENSDARG00000067613	1063
ENSDARG00000067626	744
ENSDARG00000067630	1293
ENSDARG00000067639	1524
ENSDARG00000067646	1824
ENSDARG00000067656	1167
ENSDARG00000067658	1341
ENSDARG00000067661	1719
ENSDARG00000067664	630
ENSDARG00000067665	549
ENSDARG00000067668	987
ENSDARG00000067669	1056
ENSDARG00000067670	2163
ENSDARG00000067672	1674
ENSDARG00000067673	4686
ENSDARG00000067676	3376
ENSDARG00000067701	750
ENSDARG00000067710	621
ENSDARG00000067711	948
ENSDARG00000067713	1704
ENSDARG00000067714	453
ENSDARG00000067717	236
ENSDARG00000067718	1326
ENSDARG00000067719	1182
ENSDARG00000067723	318
ENSDARG00000067725	804
ENSDARG00000067727	2385
ENSDARG00000067729	1800
ENSDARG00000067730	2452
ENSDARG00000067741	1423
ENSDARG00000067751	2061
ENSDARG00000067752	876
ENSDARG00000067762	990
ENSDARG00000067767	1146
ENSDARG00000067770	741
ENSDARG00000067777	405
ENSDARG00000067781	732
ENSDARG00000067784	1707
ENSDARG00000067794	819
ENSDARG00000067795	951
ENSDARG00000067796	1857
ENSDARG00000067797	774
ENSDARG00000067801	2571
ENSDARG00000067805	2313
ENSDARG00000067806	933
ENSDARG00000067808	716
ENSDARG00000067813	585
ENSDARG00000067814	591
ENSDARG00000067815	1863
ENSDARG00000067817	810
ENSDARG00000067824	3814
ENSDARG00000067825	699
ENSDARG00000067828	2523
ENSDARG00000067829	2622
ENSDARG00000067831	978
ENSDARG00000067832	1026
ENSDARG00000067838	1635
ENSDARG00000067841	2481
ENSDARG00000067847	459
ENSDARG00000067848	597
ENSDARG00000067850	852
ENSDARG00000067851	699
ENSDARG00000067859	14871
ENSDARG00000067889	897
ENSDARG00000067912	1215
ENSDARG00000067913	1977
ENSDARG00000067916	2403
ENSDARG00000067918	900
ENSDARG00000067920	624
ENSDARG00000067925	1116
ENSDARG00000067927	1410
ENSDARG00000067950	2577
ENSDARG00000067958	1098
ENSDARG00000067964	2361
ENSDARG00000067966	1287
ENSDARG00000067975	318
ENSDARG00000067976	2607
ENSDARG00000067977	732
ENSDARG00000067979	1590
ENSDARG00000067981	675
ENSDARG00000067984	792
ENSDARG00000067985	1665
ENSDARG00000067990	5814
ENSDARG00000067992	846
ENSDARG00000067995	5814
ENSDARG00000067996	1353
ENSDARG00000067997	5814
ENSDARG00000067999	861
ENSDARG00000068006	1431
ENSDARG00000068011	1311
ENSDARG00000068018	693
ENSDARG00000068021	732
ENSDARG00000068026	1962
ENSDARG00000068030	1413
ENSDARG00000068036	885
ENSDARG00000068050	1536
ENSDARG00000068064	2133
ENSDARG00000068065	786
ENSDARG00000068082	372
ENSDARG00000068086	1089
ENSDARG00000068088	429
ENSDARG00000068096	1536
ENSDARG00000068098	1230
ENSDARG00000068100	375
ENSDARG00000068103	1632
ENSDARG00000068104	2352
ENSDARG00000068110	1365
ENSDARG00000068114	885
ENSDARG00000068122	723
ENSDARG00000068123	1107
ENSDARG00000068124	1124
ENSDARG00000068125	732
ENSDARG00000068126	396
ENSDARG00000068127	3114
ENSDARG00000068128	1467
ENSDARG00000068130	663
ENSDARG00000068138	831
ENSDARG00000068140	654
ENSDARG00000068141	756
ENSDARG00000068143	2229
ENSDARG00000068144	411
ENSDARG00000068145	918
ENSDARG00000068148	1338
ENSDARG00000068149	828
ENSDARG00000068152	1881
ENSDARG00000068156	267
ENSDARG00000068157	3180
ENSDARG00000068161	3207
ENSDARG00000068166	2841
ENSDARG00000068168	576
ENSDARG00000068175	720
ENSDARG00000068176	861
ENSDARG00000068177	1569
ENSDARG00000068179	1032
ENSDARG00000068181	1242
ENSDARG00000068182	291
ENSDARG00000068187	2367
ENSDARG00000068190	1503
ENSDARG00000068191	2427
ENSDARG00000068192	2466
ENSDARG00000068193	1332
ENSDARG00000068194	651
ENSDARG00000068199	1449
ENSDARG00000068208	1239
ENSDARG00000068213	1743
ENSDARG00000068214	1068
ENSDARG00000068217	930
ENSDARG00000068219	1263
ENSDARG00000068220	756
ENSDARG00000068221	765
ENSDARG00000068227	882
ENSDARG00000068231	2157
ENSDARG00000068232	600
ENSDARG00000068233	666
ENSDARG00000068240	1611
ENSDARG00000068242	1837
ENSDARG00000068246	3735
ENSDARG00000068247	1041
ENSDARG00000068250	1314
ENSDARG00000068255	480
ENSDARG00000068256	564
ENSDARG00000068257	501
ENSDARG00000068258	2064
ENSDARG00000068261	2022
ENSDARG00000068262	339
ENSDARG00000068263	855
ENSDARG00000068264	984
ENSDARG00000068265	156
ENSDARG00000068274	1269
ENSDARG00000068275	1344
ENSDARG00000068279	667
ENSDARG00000068280	1353
ENSDARG00000068283	1491
ENSDARG00000068286	2034
ENSDARG00000068288	2211
ENSDARG00000068289	660
ENSDARG00000068290	1491
ENSDARG00000068291	528
ENSDARG00000068296	2115
ENSDARG00000068303	729
ENSDARG00000068305	417
ENSDARG00000068323	3918
ENSDARG00000068325	1638
ENSDARG00000068344	702
ENSDARG00000068363	1734
ENSDARG00000068365	1128
ENSDARG00000068366	1941
ENSDARG00000068367	1032
ENSDARG00000068369	1560
ENSDARG00000068370	1746
ENSDARG00000068372	1740
ENSDARG00000068374	1560
ENSDARG00000068380	1140
ENSDARG00000068382	717
ENSDARG00000068387	1857
ENSDARG00000068397	4338
ENSDARG00000068398	3255
ENSDARG00000068400	1677
ENSDARG00000068401	1329
ENSDARG00000068404	741
ENSDARG00000068406	2395
ENSDARG00000068407	708
ENSDARG00000068409	801
ENSDARG00000068415	1137
ENSDARG00000068417	861
ENSDARG00000068421	732
ENSDARG00000068428	990
ENSDARG00000068431	1437
ENSDARG00000068432	1581
ENSDARG00000068434	411
ENSDARG00000068436	411
ENSDARG00000068438	681
ENSDARG00000068453	2919
ENSDARG00000068456	717
ENSDARG00000068457	855
ENSDARG00000068460	6000
ENSDARG00000068461	2364
ENSDARG00000068464	837
ENSDARG00000068465	786
ENSDARG00000068468	11580
ENSDARG00000068474	877
ENSDARG00000068478	561
ENSDARG00000068480	2148
ENSDARG00000068483	1572
ENSDARG00000068493	1476
ENSDARG00000068503	1050
ENSDARG00000068507	760
ENSDARG00000068515	4125
ENSDARG00000068516	1062
ENSDARG00000068520	2463
ENSDARG00000068528	1032
ENSDARG00000068549	2580
ENSDARG00000068551	807
ENSDARG00000068557	1041
ENSDARG00000068562	3546
ENSDARG00000068566	2607
ENSDARG00000068567	1257
ENSDARG00000068572	1386
ENSDARG00000068575	762
ENSDARG00000068576	2565
ENSDARG00000068580	1557
ENSDARG00000068582	1347
ENSDARG00000068586	2304
ENSDARG00000068587	1098
ENSDARG00000068589	711
ENSDARG00000068590	762
ENSDARG00000068593	630
ENSDARG00000068596	1338
ENSDARG00000068601	2274
ENSDARG00000068602	1677
ENSDARG00000068609	279
ENSDARG00000068621	2901
ENSDARG00000068624	4239
ENSDARG00000068628	630
ENSDARG00000068629	765
ENSDARG00000068637	8442
ENSDARG00000068638	1005
ENSDARG00000068640	5733
ENSDARG00000068641	546
ENSDARG00000068650	1800
ENSDARG00000068653	576
ENSDARG00000068655	546
ENSDARG00000068657	1140
ENSDARG00000068659	960
ENSDARG00000068660	978
ENSDARG00000068661	963
ENSDARG00000068663	1119
ENSDARG00000068667	603
ENSDARG00000068678	837
ENSDARG00000068680	786
ENSDARG00000068681	1659
ENSDARG00000068683	651
ENSDARG00000068686	903
ENSDARG00000068691	777
ENSDARG00000068698	306
ENSDARG00000068701	1134
ENSDARG00000068702	804
ENSDARG00000068704	966
ENSDARG00000068705	2046
ENSDARG00000068708	1284
ENSDARG00000068709	432
ENSDARG00000068710	3528
ENSDARG00000068711	942
ENSDARG00000068713	618
ENSDARG00000068714	3078
ENSDARG00000068716	1146
ENSDARG00000068719	1149
ENSDARG00000068726	2283
ENSDARG00000068729	2148
ENSDARG00000068731	2079
ENSDARG00000068732	933
ENSDARG00000068738	429
ENSDARG00000068742	1245
ENSDARG00000068745	3204
ENSDARG00000068749	3731
ENSDARG00000068755	834
ENSDARG00000068759	2424
ENSDARG00000068760	4200
ENSDARG00000068761	723
ENSDARG00000068763	3723
ENSDARG00000068782	1704
ENSDARG00000068784	828
ENSDARG00000068787	2199
ENSDARG00000068809	1389
ENSDARG00000068812	3147
ENSDARG00000068814	1831
ENSDARG00000068817	1533
ENSDARG00000068820	387
ENSDARG00000068822	954
ENSDARG00000068828	615
ENSDARG00000068830	1263
ENSDARG00000068833	1716
ENSDARG00000068840	876
ENSDARG00000068841	3141
ENSDARG00000068846	963
ENSDARG00000068849	6954
ENSDARG00000068851	951
ENSDARG00000068855	1563
ENSDARG00000068856	1143
ENSDARG00000068857	1857
ENSDARG00000068858	1089
ENSDARG00000068863	1320
ENSDARG00000068865	717
ENSDARG00000068868	1104
ENSDARG00000068869	1716
ENSDARG00000068870	1509
ENSDARG00000068874	2562
ENSDARG00000068876	588
ENSDARG00000068883	612
ENSDARG00000068886	426
ENSDARG00000068888	1800
ENSDARG00000068892	621
ENSDARG00000068893	624
ENSDARG00000068894	2190
ENSDARG00000068910	4296
ENSDARG00000068912	723
ENSDARG00000068915	1599
ENSDARG00000068916	756
ENSDARG00000068918	1188
ENSDARG00000068919	1089
ENSDARG00000068923	2851
ENSDARG00000068926	1899
ENSDARG00000068928	387
ENSDARG00000068934	1581
ENSDARG00000068937	942
ENSDARG00000068939	813
ENSDARG00000068940	216
ENSDARG00000068941	411
ENSDARG00000068947	3570
ENSDARG00000068951	3649
ENSDARG00000068958	1911
ENSDARG00000068965	3243
ENSDARG00000068966	867
ENSDARG00000068967	1158
ENSDARG00000068969	801
ENSDARG00000068971	1602
ENSDARG00000068973	1050
ENSDARG00000068974	522
ENSDARG00000068976	684
ENSDARG00000068978	543
ENSDARG00000068981	1761
ENSDARG00000068982	2187
ENSDARG00000068983	1809
ENSDARG00000068989	1413
ENSDARG00000068991	468
ENSDARG00000068992	1950
ENSDARG00000068993	1038
ENSDARG00000068994	2162
ENSDARG00000068995	387
ENSDARG00000068996	381
ENSDARG00000069003	1206
ENSDARG00000069006	2316
ENSDARG00000069009	570
ENSDARG00000069011	728
ENSDARG00000069012	546
ENSDARG00000069013	783
ENSDARG00000069014	4254
ENSDARG00000069017	6126
ENSDARG00000069018	1539
ENSDARG00000069019	855
ENSDARG00000069025	1566
ENSDARG00000069026	3345
ENSDARG00000069027	483
ENSDARG00000069028	1014
ENSDARG00000069029	2055
ENSDARG00000069030	2256
ENSDARG00000069031	447
ENSDARG00000069033	1011
ENSDARG00000069037	507
ENSDARG00000069038	1365
ENSDARG00000069040	945
ENSDARG00000069043	846
ENSDARG00000069044	1143
ENSDARG00000069045	375
ENSDARG00000069046	1641
ENSDARG00000069048	1221
ENSDARG00000069056	1578
ENSDARG00000069058	846
ENSDARG00000069065	483
ENSDARG00000069066	1914
ENSDARG00000069074	1980
ENSDARG00000069082	1350
ENSDARG00000069085	3621
ENSDARG00000069089	381
ENSDARG00000069090	1053
ENSDARG00000069093	4476
ENSDARG00000069095	1816
ENSDARG00000069099	567
ENSDARG00000069100	1527
ENSDARG00000069101	888
ENSDARG00000069102	2172
ENSDARG00000069103	780
ENSDARG00000069105	2769
ENSDARG00000069106	525
ENSDARG00000069109	705
ENSDARG00000069111	1500
ENSDARG00000069113	1662
ENSDARG00000069114	1872
ENSDARG00000069116	267
ENSDARG00000069117	3018
ENSDARG00000069118	1404
ENSDARG00000069122	1425
ENSDARG00000069129	2481
ENSDARG00000069133	1125
ENSDARG00000069134	672
ENSDARG00000069135	960
ENSDARG00000069139	2715
ENSDARG00000069142	2976
ENSDARG00000069143	453
ENSDARG00000069147	801
ENSDARG00000069150	636
ENSDARG00000069157	1398
ENSDARG00000069159	633
ENSDARG00000069160	399
ENSDARG00000069168	2961
ENSDARG00000069169	1950
ENSDARG00000069171	1560
ENSDARG00000069175	1524
ENSDARG00000069177	1026
ENSDARG00000069184	735
ENSDARG00000069185	9093
ENSDARG00000069186	1569
ENSDARG00000069189	996
ENSDARG00000069190	867
ENSDARG00000069192	387
ENSDARG00000069194	2409
ENSDARG00000069196	1851
ENSDARG00000069197	834
ENSDARG00000069199	822
ENSDARG00000069201	1026
ENSDARG00000069203	1026
ENSDARG00000069205	1026
ENSDARG00000069206	987
ENSDARG00000069208	777
ENSDARG00000069211	981
ENSDARG00000069213	966
ENSDARG00000069214	1065
ENSDARG00000069216	828
ENSDARG00000069230	2457
ENSDARG00000069240	477
ENSDARG00000069241	411
ENSDARG00000069242	1587
ENSDARG00000069244	1044
ENSDARG00000069245	1383
ENSDARG00000069246	1044
ENSDARG00000069249	2382
ENSDARG00000069250	2286
ENSDARG00000069251	2784
ENSDARG00000069252	984
ENSDARG00000069254	1542
ENSDARG00000069260	1698
ENSDARG00000069261	1407
ENSDARG00000069262	1953
ENSDARG00000069264	2952
ENSDARG00000069265	1437
ENSDARG00000069266	1311
ENSDARG00000069269	3612
ENSDARG00000069270	2022
ENSDARG00000069271	1569
ENSDARG00000069274	2994
ENSDARG00000069276	1497
ENSDARG00000069278	1443
ENSDARG00000069279	870
ENSDARG00000069280	444
ENSDARG00000069281	1398
ENSDARG00000069282	546
ENSDARG00000069283	1203
ENSDARG00000069286	492
ENSDARG00000069287	552
ENSDARG00000069289	1368
ENSDARG00000069290	564
ENSDARG00000069292	1413
ENSDARG00000069293	1161
ENSDARG00000069294	303
ENSDARG00000069295	1698
ENSDARG00000069296	1716
ENSDARG00000069297	1458
ENSDARG00000069298	2202
ENSDARG00000069301	1056
ENSDARG00000069302	1863
ENSDARG00000069305	1278
ENSDARG00000069307	648
ENSDARG00000069311	927
ENSDARG00000069313	1410
ENSDARG00000069314	435
ENSDARG00000069318	2451
ENSDARG00000069321	978
ENSDARG00000069323	1014
ENSDARG00000069324	2499
ENSDARG00000069326	1920
ENSDARG00000069327	450
ENSDARG00000069328	1125
ENSDARG00000069329	864
ENSDARG00000069331	1713
ENSDARG00000069332	756
ENSDARG00000069333	1323
ENSDARG00000069334	1425
ENSDARG00000069335	1653
ENSDARG00000069339	1821
ENSDARG00000069342	753
ENSDARG00000069356	3729
ENSDARG00000069360	513
ENSDARG00000069361	1941
ENSDARG00000069362	1029
ENSDARG00000069363	306
ENSDARG00000069368	486
ENSDARG00000069370	2745
ENSDARG00000069373	435
ENSDARG00000069374	1326
ENSDARG00000069375	936
